fileName	period	tid	dialect	genre	msDate	exSubj	emptyExpletive	mainV2	mainV1	maxDepth	nextItem	nextProb	v1prop	v2prop
cmaelr3.m23	m23	CMAELR3,31.132	West Midlands	Rule	1400	TRUE	FALSE	FALSE	FALSE	12	BEP	0.007	0.03	0.057
cmaelr3.m23	m23	CMAELR3,36.292	West Midlands	Rule	1400	TRUE	FALSE	FALSE	FALSE	4	MD	0.014	0.03	0.057
cmaelr3.m23	m23	CMAELR3,36.301	West Midlands	Rule	1400	TRUE	FALSE	FALSE	FALSE	2	BED	0.036	0.03	0.057
cmaelr3.m23	m23	CMAELR3,37.322	West Midlands	Rule	1400	TRUE	TRUE	FALSE	FALSE	8	PP	0	0.03	0.057
cmaelr3.m23	m23	CMAELR3,37.336	West Midlands	Rule	1400	TRUE	FALSE	FALSE	FALSE	11	BEP	0.007	0.03	0.057
cmaelr3.m23	m23	CMAELR3,38.347	West Midlands	Rule	1400	TRUE	FALSE	FALSE	FALSE	4	IP-MAT-SPE	0.001	0.03	0.057
cmaelr3.m23	m23	CMAELR3,38.376	West Midlands	Rule	1400	TRUE	FALSE	FALSE	FALSE	3	BEP	0.007	0.03	0.057
cmaelr3.m23	m23	CMAELR3,41.441	West Midlands	Rule	1400	TRUE	FALSE	FALSE	FALSE	7	VBD	0.001	0.03	0.057
cmaelr3.m23	m23	CMAELR3,45.591	West Midlands	Rule	1400	TRUE	FALSE	FALSE	FALSE	3	BEP	0.007	0.03	0.057
cmaelr3.m23	m23	CMAELR3,45.592	West Midlands	Rule	1400	TRUE	FALSE	FALSE	FALSE	3	BEP	0.007	0.03	0.057
cmaelr3.m23	m23	CMAELR3,47.659	West Midlands	Rule	1400	TRUE	TRUE	FALSE	FALSE	1	BEP	0.001	0.03	0.057
cmaelr3.m23	m23	CMAELR3,49.723	West Midlands	Rule	1400	TRUE	FALSE	FALSE	FALSE	4	VBD	0.001	0.03	0.057
cmaelr3.m23	m23	CMAELR3,49.729	West Midlands	Rule	1400	TRUE	FALSE	FALSE	FALSE	1	BEP	0.007	0.03	0.057
cmaelr3.m23	m23	CMAELR3,49.731	West Midlands	Rule	1400	TRUE	TRUE	FALSE	FALSE	6	BEP	0.001	0.03	0.057
cmaelr3.m23	m23	CMAELR3,57.965	West Midlands	Rule	1400	TRUE	TRUE	FALSE	FALSE	2	MD	0.006	0.03	0.057
cmaelr3.m23	m23	CMAELR3,59.1018	West Midlands	Rule	1400	TRUE	FALSE	FALSE	FALSE	4	MD	0.014	0.03	0.057
cmaelr3.m23	m23	CMAELR3,59.1030	West Midlands	Rule	1400	TRUE	TRUE	FALSE	FALSE	5	VBP	0.002	0.03	0.057
cmaelr4.m4	m4	CMAELR4,1.13	East Midlands	Rule	1450	TRUE	TRUE	FALSE	FALSE	4	ADVP-TMP	0.001	0.044	0.133
cmaelr4.m4	m4	CMAELR4,1.14	East Midlands	Rule	1450	TRUE	FALSE	FALSE	FALSE	5	BED	0.036	0.044	0.133
cmaelr4.m4	m4	CMAELR4,1.15	East Midlands	Rule	1450	TRUE	FALSE	FALSE	FALSE	8	BED	0.036	0.044	0.133
cmaelr4.m4	m4	CMAELR4,1.16	East Midlands	Rule	1450	TRUE	FALSE	FALSE	FALSE	9	BED	0.036	0.044	0.133
cmaelr4.m4	m4	CMAELR4,1.19	East Midlands	Rule	1450	TRUE	FALSE	FALSE	FALSE	15	BEP	0.007	0.044	0.133
cmaelr4.m4	m4	CMAELR4,2.29	East Midlands	Rule	1450	TRUE	FALSE	FALSE	FALSE	7	BED	0.036	0.044	0.133
cmaelr4.m4	m4	CMAELR4,2.44	East Midlands	Rule	1450	TRUE	FALSE	FALSE	FALSE	1	MD	0.014	0.044	0.133
cmaelr4.m4	m4	CMAELR4,3.77	East Midlands	Rule	1450	TRUE	FALSE	FALSE	FALSE	5	BEP	0.007	0.044	0.133
cmaelr4.m4	m4	CMAELR4,7.192	East Midlands	Rule	1450	TRUE	FALSE	FALSE	FALSE	5	BEP	0.007	0.044	0.133
cmaelr4.m4	m4	CMAELR4,11.281	East Midlands	Rule	1450	TRUE	FALSE	FALSE	FALSE	4	BED	0.036	0.044	0.133
cmaelr4.m4	m4	CMAELR4,12.326	East Midlands	Rule	1450	TRUE	FALSE	FALSE	FALSE	9	BEP	0.007	0.044	0.133
cmaelr4.m4	m4	CMAELR4,12.334	East Midlands	Rule	1450	TRUE	FALSE	FALSE	FALSE	7	BEP	0.007	0.044	0.133
cmaelr4.m4	m4	CMAELR4,12.336	East Midlands	Rule	1450	TRUE	FALSE	FALSE	FALSE	5	BEP	0.007	0.044	0.133
cmaelr4.m4	m4	CMAELR4,13.350	East Midlands	Rule	1450	TRUE	FALSE	FALSE	FALSE	6	BED	0.036	0.044	0.133
cmaelr4.m4	m4	CMAELR4,13.357	East Midlands	Rule	1450	TRUE	TRUE	FALSE	FALSE	5	NP-ADV	0	0.044	0.133
cmaelr4.m4	m4	CMAELR4,14.376	East Midlands	Rule	1450	TRUE	FALSE	FALSE	FALSE	7	BEP	0.007	0.044	0.133
cmaelr4.m4	m4	CMAELR4,15.409	East Midlands	Rule	1450	TRUE	FALSE	FALSE	FALSE	1	BEP	0.007	0.044	0.133
cmaelr4.m4	m4	CMAELR4,15.411	East Midlands	Rule	1450	TRUE	FALSE	FALSE	FALSE	1	BEP	0.007	0.044	0.133
cmaelr4.m4	m4	CMAELR4,15.413	East Midlands	Rule	1450	TRUE	FALSE	FALSE	FALSE	1	BEP	0.007	0.044	0.133
cmaelr4.m4	m4	CMAELR4,15.415	East Midlands	Rule	1450	TRUE	FALSE	FALSE	FALSE	1	BEP	0.007	0.044	0.133
cmaelr4.m4	m4	CMAELR4,16.447	East Midlands	Rule	1450	TRUE	TRUE	FALSE	FALSE	5	IP-MAT-PRN	0.001	0.044	0.133
cmaelr4.m4	m4	CMAELR4,16.449	East Midlands	Rule	1450	TRUE	TRUE	FALSE	FALSE	2	IP-MAT-PRN	0.001	0.044	0.133
cmaelr4.m4	m4	CMAELR4,16.452	East Midlands	Rule	1450	TRUE	FALSE	FALSE	FALSE	4	MD	0.014	0.044	0.133
cmaelr4.m4	m4	CMAELR4,20.596	East Midlands	Rule	1450	TRUE	TRUE	FALSE	FALSE	4	BEP	0.001	0.044	0.133
cmaelr4.m4	m4	CMAELR4,23.700	East Midlands	Rule	1450	TRUE	FALSE	FALSE	FALSE	3	BEP	0.007	0.044	0.133
cmaelr4.m4	m4	CMAELR4,24.729	East Midlands	Rule	1450	TRUE	FALSE	FALSE	FALSE	4	MD	0.014	0.044	0.133
cmancriw-1.m1	m1	CMANCRIW-1,I.44.48	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	2	BEP	0.001	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,I.48.94	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	5	BEP	0.001	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,I.50.106	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	4	BEP	0.001	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,I.50.107	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	1	BEP	0.001	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,I.50.118	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	8	BEP	0.001	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,I.68.255	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	1	BEP	0.001	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.43.386	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	4	PP	0	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.47.438	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	10	PP	0	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.50.459	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	4	ADVP-TMP	0.001	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.51.474	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	8	BEP	0.001	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.55.525	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	10	ADJP	0.155	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.55.532	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	6	PP	0	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.58.561	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	2	NEG	0.007	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.60.615	West Midlands	Religious Treatise	1230	TRUE	FALSE	FALSE	FALSE	5	BEP	0.007	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.65.685	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	4	PP	0	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.70.789	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	3	ADVP-TMP	0.001	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.72.812	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	3	PP	0	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.76.887	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	4	ADVP-TMP	0.001	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.84.1015	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	5	PP	0	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.85.1027	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	10	ADVP	0	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.85.1029	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	9	NP-OB1	0.001	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.95.1135	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	1	ADVP	0	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.96.1136	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	4	PP	0	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.98.1170	West Midlands	Religious Treatise	1230	TRUE	FALSE	TRUE	TRUE	7	IP-INF-1	0.031	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.99.1190	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	2	ADVP-TMP	0.001	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.101.1212	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	6	ADVP-TMP	0.001	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.113.1409	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	5	NEG+BEP	0	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.120.1515	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	9	NP-4	0	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.123.1562	West Midlands	Religious Treatise	1230	TRUE	FALSE	TRUE	TRUE	6	NP-3	0.003	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.124.1586	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	1	ADVP	0	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.126.1616	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	9	BED	0.019	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.126.1617	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	5	NP-SBJ	0.001	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.127.1632	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	1	BEP	0.001	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.129.1678	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	6	NP-OB2-RSP	0	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.133.1767	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	4	NEG+BEP	0	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.134.1770	West Midlands	Religious Treatise	1230	TRUE	FALSE	TRUE	TRUE	4	IP-INF	0.001	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.136.1797	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	1	BEP	0.001	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.143.1921	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	8	.	0	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.143.1922	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	7	ADJP	0.155	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.149.2010	West Midlands	Religious Treatise	1230	TRUE	FALSE	FALSE	FALSE	6	BEP	0.007	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.155.2106	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	6	VBP	0.002	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.162.2225	West Midlands	Religious Treatise	1230	TRUE	FALSE	TRUE	FALSE	3	NP-1	0.001	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.164.2247	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	4	PP	0	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.164.2264	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	13	ADVP	0	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.171.2371	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	7	.	0	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.176.2458	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	3	PP	0	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.177.2474	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	4	NP-OB2-RSP	0	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.190.2697	West Midlands	Religious Treatise	1230	TRUE	FALSE	TRUE	TRUE	1	NP-1	0.001	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.198.2833	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	3	NP-2	0	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.202.2887	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	1	BEP	0.001	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.202.2889	West Midlands	Religious Treatise	1230	TRUE	FALSE	TRUE	FALSE	3	NP-1	0.001	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.213.3048	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	3	ADVP-TMP	0.001	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.225.3247	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	4	VBP	0.002	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.228.3289	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	1	BEP	0.001	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.232.3337	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	1	ADVP	0	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.232.3354	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	3	PP	0	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.235.3392	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	7	ADJP	0.155	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.235.3403	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	4	VBP	0.002	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.239.3474	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	3	MD+BE	0	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.243.3521	West Midlands	Religious Treatise	1230	TRUE	FALSE	FALSE	FALSE	3	BEP	0.007	0.055	0.1
cmancriw-1.m1	m1	CMANCRIW-1,II.245.3540	West Midlands	Religious Treatise	1230	TRUE	TRUE	TRUE	TRUE	9	NP-OB1	0.001	0.055	0.1
cmancriw-2.m1	m1	CMANCRIW-2,II.253.111	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	8	ADJP	0.155	0.072	0.129
cmancriw-2.m1	m1	CMANCRIW-2,II.264.314	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	2	NEG+BEP	0	0.072	0.129
cmancriw-2.m1	m1	CMANCRIW-2,II.266.337	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	3	NEG+BEP	0	0.072	0.129
cmancriw-2.m1	m1	CMANCRIW-2,II.269.382	West Midlands	Religious Treatise	1230	TRUE	FALSE	TRUE	TRUE	1	NP-1	0.001	0.072	0.129
cmancriw-2.m1	m1	CMANCRIW-2,II.270.392	West Midlands	Religious Treatise	1230	TRUE	TRUE	TRUE	TRUE	3	NP-OB1	0.001	0.072	0.129
cmancriw-2.m1	m1	CMANCRIW-2,II.273.457	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	8	BED	0.019	0.072	0.129
cmancriw-2.m1	m1	CMANCRIW-2,II.280.584	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	2	IP-MAT-PRN	0.001	0.072	0.129
cmancriw-2.m1	m1	CMANCRIW-2,II.293.809	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	6	NEG+BEP	0	0.072	0.129
cmancriw-2.m1	m1	CMANCRIW-2,II.295.834	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	8	ADVP-TMP	0.001	0.072	0.129
cmancriw-2.m1	m1	CMANCRIW-2,II.296.849	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	7	BEP	0.001	0.072	0.129
cmancriw-2.m1	m1	CMANCRIW-2,II.298.881	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	4	NEG	0.007	0.072	0.129
cmancriw-2.m1	m1	CMANCRIW-2,II.302.950	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	3	VBP	0.002	0.072	0.129
cmancriw-2.m1	m1	CMANCRIW-2,II.307.1005	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	6	ADVP	0	0.072	0.129
cmancriw-2.m1	m1	CMANCRIW-2,II.308.1019	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	4	NEG+BEP	0	0.072	0.129
cmancriw-2.m1	m1	CMANCRIW-2,II.308.1022	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	3	ADVP-TMP	0.001	0.072	0.129
cmancriw-2.m1	m1	CMANCRIW-2,II.314.1106	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	6	NEG	0.007	0.072	0.129
cmancriw-2.m1	m1	CMANCRIW-2,II.315.1125	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	4	NP=2	0	0.072	0.129
cmancriw-2.m1	m1	CMANCRIW-2,II.315.1130	West Midlands	Religious Treatise	1230	TRUE	TRUE	FALSE	FALSE	6	BEP	0.001	0.072	0.129
cmastro.m3	m3	CMASTRO,664.C1.53	East Midlands	Handbook	1450	TRUE	FALSE	FALSE	FALSE	6	VBP	0.003	0.032	0.278
cmastro.m3	m3	CMASTRO,665.C1.92	East Midlands	Handbook	1450	TRUE	FALSE	TRUE	FALSE	10	NP-1	0.001	0.032	0.278
cmastro.m3	m3	CMASTRO,667.C1.130	East Midlands	Handbook	1450	TRUE	TRUE	FALSE	FALSE	6	BEP	0.001	0.032	0.278
cmastro.m3	m3	CMASTRO,667.C1.137	East Midlands	Handbook	1450	TRUE	FALSE	FALSE	FALSE	6	VBP	0.003	0.032	0.278
cmastro.m3	m3	CMASTRO,667.C1.142	East Midlands	Handbook	1450	TRUE	FALSE	TRUE	FALSE	6	NP-1	0.001	0.032	0.278
cmayenbi.m2	m2	CMAYENBI,6.33	Kentish	Religious Treatise	1340	TRUE	TRUE	FALSE	FALSE	2	NEG	0.007	0.036	0.101
cmayenbi.m2	m2	CMAYENBI,10.112	Kentish	Religious Treatise	1340	TRUE	TRUE	FALSE	FALSE	11	PP	0	0.036	0.101
cmayenbi.m2	m2	CMAYENBI,15.208	Kentish	Religious Treatise	1340	TRUE	TRUE	FALSE	FALSE	6	ADVP	0	0.036	0.101
cmayenbi.m2	m2	CMAYENBI,16.219	Kentish	Religious Treatise	1340	TRUE	TRUE	FALSE	FALSE	2	VBP	0.002	0.036	0.101
cmayenbi.m2	m2	CMAYENBI,17.253	Kentish	Religious Treatise	1340	TRUE	FALSE	FALSE	FALSE	8	BEP	0.007	0.036	0.101
cmayenbi.m2	m2	CMAYENBI,20.300	Kentish	Religious Treatise	1340	TRUE	FALSE	FALSE	FALSE	5	NEG	0.004	0.036	0.101
cmayenbi.m2	m2	CMAYENBI,23.358	Kentish	Religious Treatise	1340	TRUE	FALSE	FALSE	FALSE	7	BEP	0.007	0.036	0.101
cmayenbi.m2	m2	CMAYENBI,25.387	Kentish	Religious Treatise	1340	TRUE	FALSE	FALSE	FALSE	3	BEP	0.007	0.036	0.101
cmayenbi.m2	m2	CMAYENBI,28.439	Kentish	Religious Treatise	1340	TRUE	FALSE	FALSE	FALSE	7	BEP	0.007	0.036	0.101
cmayenbi.m2	m2	CMAYENBI,29.453	Kentish	Religious Treatise	1340	TRUE	FALSE	FALSE	FALSE	20	NEG	0.004	0.036	0.101
cmayenbi.m2	m2	CMAYENBI,31.502	Kentish	Religious Treatise	1340	TRUE	TRUE	FALSE	FALSE	7	PP	0	0.036	0.101
cmayenbi.m2	m2	CMAYENBI,32.535	Kentish	Religious Treatise	1340	TRUE	FALSE	FALSE	FALSE	8	BEP	0.007	0.036	0.101
cmayenbi.m2	m2	CMAYENBI,33.542	Kentish	Religious Treatise	1340	TRUE	FALSE	FALSE	FALSE	8	NEG	0.004	0.036	0.101
cmayenbi.m2	m2	CMAYENBI,33.555	Kentish	Religious Treatise	1340	TRUE	FALSE	FALSE	FALSE	4	BEP	0.007	0.036	0.101
cmayenbi.m2	m2	CMAYENBI,35.595	Kentish	Religious Treatise	1340	TRUE	FALSE	FALSE	FALSE	9	BEP	0.007	0.036	0.101
cmayenbi.m2	m2	CMAYENBI,35.600	Kentish	Religious Treatise	1340	TRUE	FALSE	FALSE	FALSE	11	BEP	0.007	0.036	0.101
cmayenbi.m2	m2	CMAYENBI,37.630	Kentish	Religious Treatise	1340	TRUE	FALSE	FALSE	FALSE	4	BEP	0.007	0.036	0.101
cmayenbi.m2	m2	CMAYENBI,37.632	Kentish	Religious Treatise	1340	TRUE	FALSE	FALSE	FALSE	3	BEP	0.007	0.036	0.101
cmayenbi.m2	m2	CMAYENBI,37.635	Kentish	Religious Treatise	1340	TRUE	FALSE	FALSE	FALSE	3	BEP	0.007	0.036	0.101
cmayenbi.m2	m2	CMAYENBI,39.661	Kentish	Religious Treatise	1340	TRUE	FALSE	FALSE	FALSE	4	BEP	0.007	0.036	0.101
cmayenbi.m2	m2	CMAYENBI,42.710	Kentish	Religious Treatise	1340	TRUE	FALSE	FALSE	FALSE	2	BEP	0.007	0.036	0.101
cmayenbi.m2	m2	CMAYENBI,42.716	Kentish	Religious Treatise	1340	TRUE	FALSE	FALSE	FALSE	5	BEP	0.007	0.036	0.101
cmayenbi.m2	m2	CMAYENBI,42.717	Kentish	Religious Treatise	1340	TRUE	TRUE	FALSE	FALSE	7	.	0	0.036	0.101
cmayenbi.m2	m2	CMAYENBI,43.723	Kentish	Religious Treatise	1340	TRUE	TRUE	FALSE	FALSE	12	.	0	0.036	0.101
cmayenbi.m2	m2	CMAYENBI,46.784	Kentish	Religious Treatise	1340	TRUE	FALSE	FALSE	FALSE	2	BEP	0.007	0.036	0.101
cmayenbi.m2	m2	CMAYENBI,46.796	Kentish	Religious Treatise	1340	TRUE	FALSE	FALSE	FALSE	3	BEP	0.007	0.036	0.101
cmayenbi.m2	m2	CMAYENBI,47.814	Kentish	Religious Treatise	1340	TRUE	FALSE	FALSE	FALSE	3	BEP	0.007	0.036	0.101
cmayenbi.m2	m2	CMAYENBI,48.833	Kentish	Religious Treatise	1340	TRUE	FALSE	FALSE	FALSE	5	BEP	0.007	0.036	0.101
cmayenbi.m2	m2	CMAYENBI,48.834	Kentish	Religious Treatise	1340	TRUE	FALSE	FALSE	FALSE	5	BEP	0.007	0.036	0.101
cmayenbi.m2	m2	CMAYENBI,53.944	Kentish	Religious Treatise	1340	TRUE	FALSE	FALSE	FALSE	1	VBP	0.003	0.036	0.101
cmayenbi.m2	m2	CMAYENBI,53.957	Kentish	Religious Treatise	1340	TRUE	TRUE	FALSE	FALSE	9	ADVP-TMP	0.001	0.036	0.101
cmayenbi.m2	m2	CMAYENBI,54.977	Kentish	Religious Treatise	1340	TRUE	TRUE	FALSE	FALSE	8	NP-2	0	0.036	0.101
cmayenbi.m2	m2	CMAYENBI,58.1056	Kentish	Religious Treatise	1340	TRUE	FALSE	FALSE	FALSE	10	BEP	0.007	0.036	0.101
cmayenbi.m2	m2	CMAYENBI,58.1058	Kentish	Religious Treatise	1340	TRUE	TRUE	FALSE	FALSE	7	ADVP-TMP	0.001	0.036	0.101
cmayenbi.m2	m2	CMAYENBI,59.1078	Kentish	Religious Treatise	1340	TRUE	TRUE	FALSE	FALSE	5	BEP	0.001	0.036	0.101
cmayenbi.m2	m2	CMAYENBI,59.1092	Kentish	Religious Treatise	1340	TRUE	FALSE	TRUE	TRUE	3	BEP	0.007	0.036	0.101
cmayenbi.m2	m2	CMAYENBI,62.1162	Kentish	Religious Treatise	1340	TRUE	TRUE	FALSE	FALSE	1	BEP	0.001	0.036	0.101
cmayenbi.m2	m2	CMAYENBI,63.1163	Kentish	Religious Treatise	1340	TRUE	FALSE	FALSE	FALSE	3	BEP	0.007	0.036	0.101
cmayenbi.m2	m2	CMAYENBI,63.1164	Kentish	Religious Treatise	1340	TRUE	TRUE	FALSE	FALSE	1	BEP	0.001	0.036	0.101
cmayenbi.m2	m2	CMAYENBI,63.1187	Kentish	Religious Treatise	1340	TRUE	FALSE	FALSE	FALSE	4	BEP	0.007	0.036	0.101
cmayenbi.m2	m2	CMAYENBI,66.1234	Kentish	Religious Treatise	1340	TRUE	FALSE	FALSE	FALSE	8	BEP	0.007	0.036	0.101
cmayenbi.m2	m2	CMAYENBI,69.1301	Kentish	Religious Treatise	1340	TRUE	FALSE	FALSE	FALSE	9	BEP	0.007	0.036	0.101
cmayenbi.m2	m2	CMAYENBI,72.1374	Kentish	Religious Treatise	1340	TRUE	FALSE	FALSE	FALSE	4	BEP	0.007	0.036	0.101
cmayenbi.m2	m2	CMAYENBI,72.1376	Kentish	Religious Treatise	1340	TRUE	TRUE	FALSE	FALSE	5	NEG	0.007	0.036	0.101
